"Date","HourStart","HourEnd","UserId","RegionId","Name","ImWh","ExWh","IndVarh","CapVarh","IndPenalty","CapPenalty"
"2026-06-16","2026-06-16 05:00:00","2026-06-16 06:00:00","8","1","KOLONYA 138","4.894","0","1.606","0.103","32.8156926849203","2.10461789946874"
"2026-06-16","2026-06-16 05:00:00","2026-06-16 06:00:00","8","1","Kompresör Atlas Com 2","151.749","0","72.93","0","48.0596247751221","0"
"2026-06-16","2026-06-16 05:00:00","2026-06-16 06:00:00","8","1","Kompresör Özen 150 ","35.6710333333333","35.5833","34.5907","26.4974","96.9713988287415","74.2826812792079"
"2026-06-16","2026-06-16 05:00:00","2026-06-16 06:00:00","8","1","Kompresör Özen 250 ","86.49","0","48.086","33.076","55.5971788646086","38.2425713955371"
"2026-06-16","2026-06-16 05:00:00","2026-06-16 06:00:00","8","1","Kompresör Özen 90","0","98.04475","0","0","0","0"
"2026-06-16","2026-06-16 05:00:00","2026-06-16 06:00:00","8","1","Kompresör Özen Booster lar","129.675","0.002","57.929","0","44.6724503566609","0"
"2026-06-16","2026-06-16 05:00:00","2026-06-16 06:00:00","8","1","PE 501 UNILOY","0.145866666666667","0.000933333333333","0.228466666666667","0.025866666666667","156.627056672761","17.7330895795247"
"2026-06-16","2026-06-16 05:00:00","2026-06-16 06:00:00","8","1","PE 502 UNILOY","32.8976666666667","0","17.4768","0","53.1247403564589","0"
"2026-06-16","2026-06-16 05:00:00","2026-06-16 06:00:00","8","1","PE 503 BESLIK","0","0","0","0","0","0"
"2026-06-16","2026-06-16 05:00:00","2026-06-16 06:00:00","8","1","PE 505 İLAÇ","24.3716666666667","0","20.1041333333333","0","82.4897763796758","0"
"2026-06-16","2026-06-16 05:00:00","2026-06-16 06:00:00","8","1","PE 505 İLAÇ BOŞ","0.003533333333333","0.003266666666667","0","0.000933333333333","0","26.4150943396226"
"2026-06-16","2026-06-16 05:00:00","2026-06-16 06:00:00","8","1","PE 506 İLAÇ","0","0.046","0","0","0","0"
"2026-06-16","2026-06-16 05:00:00","2026-06-16 06:00:00","8","1","PET 101 SP25","32.667","0","15.135","0","46.3311598861236","0"
"2026-06-16","2026-06-16 05:00:00","2026-06-16 06:00:00","8","1","PET 102 SP80","0.402","0","0","0.691","0","171.890547263682"
"2026-06-16","2026-06-16 05:00:00","2026-06-16 06:00:00","8","1","PET 103 SP80","29.143","0","15.051","0","51.6453350718869","0"
"2026-06-16","2026-06-16 05:00:00","2026-06-16 06:00:00","8","1","PET 104 SP80","0.210603550295858","0","0.071431952662722","0","33.9177343223196","0"
"2026-06-16","2026-06-16 05:00:00","2026-06-16 06:00:00","8","1","PET 141","38.3492","0","22.2091333333333","0","57.9128986610759","0"
"2026-06-16","2026-06-16 05:00:00","2026-06-16 06:00:00","8","1","PET 162 YENİ","19.732","11.289","14.621","0","74.0979120210825","0"
"2026-06-16","2026-06-16 05:00:00","2026-06-16 06:00:00","8","1","PET 163 YENİ","0","0.000223140495868","0","0","0","0"
"2026-06-16","2026-06-16 05:00:00","2026-06-16 06:00:00","8","1","PET 164","39.24","0","0.042","14.698","0.107033639143731","37.4566768603466"
"2026-06-16","2026-06-16 05:00:00","2026-06-16 06:00:00","8","1","PET 165","17.474","0","6.475","0","37.0550532219297","0"
"2026-06-16","2026-06-16 05:00:00","2026-06-16 06:00:00","8","1","PET 181 YENİ","0","0","0","0","0","0"
"2026-06-16","2026-06-16 05:00:00","2026-06-16 06:00:00","8","1","PET 182 YENİ","47.1262","0.001","24.4114","0","51.8000602637174","0"
"2026-06-16","2026-06-16 05:00:00","2026-06-16 06:00:00","8","1","PET ŞİŞİRME 401","0","12.057","0","0","0","0"
"2026-06-16","2026-06-16 05:00:00","2026-06-16 06:00:00","8","1","PET ŞİŞİRME 402 YENİ","9.214","6.835","0","1.102","0","11.9600607770784"
"2026-06-16","2026-06-16 05:00:00","2026-06-16 06:00:00","8","1","PET ŞİŞİRME 404","0","0","0","0","0","0"
"2026-06-16","2026-06-16 05:00:00","2026-06-16 06:00:00","8","1","PET ŞİŞİRME 405 YENİ","0.241","0","0.3","0","124.48132780083","0"
"2026-06-16","2026-06-16 05:00:00","2026-06-16 06:00:00","8","1","Plener2 YENİ","11.456","23.01","7.924","0","69.1689944134078","0"
"2026-06-16","2026-06-16 05:00:00","2026-06-16 06:00:00","8","1","Pompalar Termokar Plener","26.7281575757576","0","17.4755696969697","0","65.3826199858236","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","1 Kule Pompa","3.92574747474747","7.41913636363636","16.7116313131313","0","425.692977468101","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","2 Çiller Pompa","64.7492626262626","0","28.7755505050505","0","44.4415107414351","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","ANA GİRİŞ","748.82152020202","0.003722222222222","18.3579595959596","1.87318181818182","2.45158012966921","0.250150639057016"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","Çiller Plener","0","83.3845333333333","0","0","0","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","Çiller Termokar 1 TERMOKONVEKTÖR","19.4905","21.1574","0","26.3606","0","135.248454375208"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","Çiller Termokar 2","14.4947333333333","29.9168666666667","7.1394","0","49.2551317490031","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","Çiller Termokar 3","0","0.001","0","0","0","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","DPH70 171","0.023581108829569","0.000024640657084","0.000443531827515","0.000443531827515","1.88087774294671","1.88087774294671"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","DPH70 172","14.951","0.001","2.689","0.383","17.985419035516","2.56170155842419"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","DPH70 173","23.891","0","4.891","0.069","20.4721443221297","0.288811686409108"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","DPH70 174","26.433","0","4.254","0.052","16.093519464306","0.19672379222941"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","DPH70 175","26.872","0.001","4.209","0.116","15.6631437927955","0.431676094075618"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","DPH70 176 YENİ","0","26.695","0","0","0","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","DPH70 177 YENİ","2.381","13.307","6.09","0","255.77488450231","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","DPH70 178 YENİ","22.491","0","3.344","0.11","14.8681694900182","0.489084522697968"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","DPH70 179 YENİ","7.451","7.026","2.327","0.047","31.2307072876124","0.63078781371628"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","DPH70 271 YENİ","14.169","0","0","21.109","0","148.980167972334"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","ENJEKSİYON 206","1.861","0","0","2.615","0","140.515851692638"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","ENJEKSİYON 207","5.311","0","0","4.05125","0","76.2803615138392"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","ENJEKSİYON 208","0","0","0","0","0","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","ENJEKSİYON 209","0","0","0","0","0","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","ENJEKSİYON 210 YENİ","0","7.76246666666667","0","0","0","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","ENJEKSİYON 212","4.34","0","0","7.357","0","169.516129032258"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","ENJEKSİYON 213","2.00938586768272","0.00335954277797","0.000002597852442","2.16546795981988","0.000129285891961","107.767651532115"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","ENJEKSİYON 301","6.45125","0","1.2255","0.654","18.996318542918","10.1375702383259"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","KALIPHANE","0.166762626262626","0.048383838383838","0","0.136535353535354","0","81.87407250371"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","Karıştırıcı","13.7243","0","1.0845","0.4618","7.90204236281632","3.3648346363749"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","Kırma","0.499813131313131","0.294494949494949","0.854772727272727","0","171.018461445187","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","KOLONYA 131","18.85375","0","12.82325","0","68.0143207584698","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","KOLONYA 132","9.721","8.83833333333333","13.821","0","142.176730789013","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","KOLONYA 133 BOŞ","0","0","0","0","0","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","KOLONYA 134","14.289","0.001","8.722","0","61.0399608090139","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","KOLONYA 135","15.7155","0","10.74775","0","68.3894880850116","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","KOLONYA 138","4.469","0","1.377","0.102","30.8122622510629","2.28238979637503"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","Kompresör Atlas Com 2","149.6913","0","70.3484","0","46.9956503818191","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","Kompresör Özen 150 ","34.9851","34.9677","34.0207","26.152","97.243397903679","74.7518229188998"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","Kompresör Özen 250 ","85.7791","0","47.2346","33.1808","55.0653947173612","38.6816835336346"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","Kompresör Özen 90","0","98.8786842105263","0","0","0","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","Kompresör Özen Booster lar","129.6979","0.002","56.1871","0","43.3215186984523","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","PE 501 UNILOY","0.088066666666667","0.000066666666667","0.201","0.025466666666667","228.236184708554","28.9174867524603"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","PE 502 UNILOY","34.6791333333333","0.001","18.0865333333333","0","52.153936949597","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","PE 503 BESLIK","0.005","0","0.01","0","200","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","PE 505 İLAÇ","26.3851333333333","0","19.8436","0","75.2075032151944","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","PE 505 İLAÇ BOŞ","0","0","0","0","0","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","PE 506 İLAÇ","0","0.044733333333333","0","0","0","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","PET 101 SP25","32.119","0.001","14.254","0","44.3787166474672","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","PET 102 SP80","14.033","0","7.021","0.218","50.0320672700064","1.5534810803107"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","PET 103 SP80","28.714","0.001","14.299","0","49.7980079403775","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","PET 104 SP80","17.163201183432","0","8.83081065088757","0","51.4520022023174","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","PET 141","38.8448","0","22.1252","0","56.9579454650301","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","PET 162 YENİ","19.699","11.318","14.28","0","72.4909893903244","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","PET 163 YENİ","0","0.000223140495868","0","0","0","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","PET 164","37.717","0.001","0.004","15.217","0.010605297346024","40.3452024286131"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","PET 165","16.485","0","6.125","0","37.1549893842887","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","PET 181 YENİ","0","0.001","0","0","0","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","PET 182 YENİ","45.309","0","22.068","0","48.7055551877111","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","PET ŞİŞİRME 401","0","12.97","0","0","0","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","PET ŞİŞİRME 402 YENİ","9.95","7.385","0","1.308","0","13.1457286432161"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","PET ŞİŞİRME 404","0","0","0","0","0","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","PET ŞİŞİRME 405 YENİ","0.266","0","0.317","0","119.172932330827","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","Plener2 YENİ","11.848","23.658","7.505","0","63.3440243079001","0"
"2026-06-16","2026-06-16 06:00:00","2026-06-16 07:00:00","8","1","Pompalar Termokar Plener","26.8989090909091","0.001","16.8623636363636","0","62.6879089385173","0"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","1 Kule Pompa","1.44169739952719","2.80535106382979","6.0310011820331","0.021063829787234","418.326424394675","1.46104375260315"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","2 Çiller Pompa","28.8054278959811","0","12.8292541371158","0.005744680851064","44.5376273646876","0.019943049871741"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","ANA GİRİŞ","329.275197399527","0.00415011820331","9.61122222222222","3.50146808510638","2.91890257697133","1.06338652675922"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","Çiller Plener","0","30.039914893617","0","0","0","0"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","Çiller Termokar 1 TERMOKONVEKTÖR","7.06678723404255","8.01868085106383","0","11.2730638297872","0","159.521766489331"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","Çiller Termokar 2","5.86253191489362","12.0927446808511","2.83544680851064","0","48.365567124799","0"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","Çiller Termokar 3","0","0","0","0","0","0"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","DPH70 171","0.023581108829569","0.000024640657084","0.000443531827515","0.000443531827515","1.88087774294671","1.88087774294671"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","DPH70 172","7.80074626865672","0","1.80138805970149","0.258014925373134","23.0925093274658","3.30756720558691"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","DPH70 173","10.2374736842105","0","2.49794736842105","0.032263157894737","24.4000370157111","0.315147651558773"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","DPH70 174","11.4303157894737","0","2.24321052631579","0.031421052631579","19.6250966957675","0.274892253287656"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","DPH70 175","16.6499574468085","0","5.02438297872341","0.053489361702128","30.1765514703251","0.321258248695288"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","DPH70 176 YENİ","0","13.048052631579","0","0","0","0"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","DPH70 177 YENİ","0.919105263157895","4.68805263157895","2.15347368421053","0","234.301093741053","0"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","DPH70 178 YENİ","8.30867307692308","0","1.21117307692308","0.043519230769231","14.5772142640568","0.523780757364293"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","DPH70 179 YENİ","2.74973076923077","2.59463461538462","0.844461538461539","0.015596153846154","30.7106989495475","0.567188396066748"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","DPH70 271 YENİ","4.62203846153846","0.000865384615385","0","6.92567307692308","0","149.840230334601"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","ENJEKSİYON 206","1.03692537313433","0.000671641791045","0","1.57034328358209","0","151.442266171517"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","ENJEKSİYON 207","2.83211940298507","0","0","2.38528358208955","0","84.2225641890468"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","ENJEKSİYON 208","0","0","0","0","0","0"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","ENJEKSİYON 209","0","0","0","0","0","0"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","ENJEKSİYON 210 YENİ","0","4.1848","0","0","0","0"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","ENJEKSİYON 212","2.304","0","0","3.8166","0","165.651041666667"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","ENJEKSİYON 213","2.00938586768272","0.00335954277797","0.000002597852442","2.16546795981988","0.000129285891961","107.767651532115"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","ENJEKSİYON 301","4.5322723880597","0","0.776470149253731","0.440970149253731","17.1320274416724","9.72955973289403"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","KALIPHANE","0.090842789598109","0.020463356973995","0","0.076640661938534","0","84.3662576607289"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","Karıştırıcı","4.15555319148936","0","0.094489361702128","0.258212765957447","2.27380946285667","6.21367972106026"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","Kırma","2.4345756501182","1.08303309692671","3.94003191489362","0.222127659574468","161.836495600468","9.12387584110123"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","KOLONYA 131","7.64375","0.001","4.43276923076923","0.10125","57.9920749732688","1.32461161079313"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","KOLONYA 132","3.83873684210526","3.30194736842105","5.32678947368421","0","138.764121969946","0"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","KOLONYA 133 BOŞ","0","0","0","0","0","0"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","KOLONYA 134","5.86325","0","3.04675","0.00375","51.9635014710272","0.063957702639321"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","KOLONYA 135","5.02576315789474","0","3.39125","0.000789473684211","67.477314259683","0.01570853339896"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","KOLONYA 138","1.51660447761194","0","0.508220149253731","0.032694029850746","33.5103948825194","2.15573871324886"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","Kompresör Atlas Com 2","88.6617","0.001","38.8951","0.001","43.8691114652663","0.001127882727266"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","Kompresör Özen 150 ","12.2235319148936","12.2215957446809","11.8292340425532","9.26859574468085","96.7742721572969","75.8258399390085"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","Kompresör Özen 250 ","40.8944","0","22.1604","16.2367","54.1893266559725","39.7039692476231"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","Kompresör Özen 90","0.002","30.4783157894737","0.198","0","9900","0"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","Kompresör Özen Booster lar","67.3231","0.002","35.3929","0","52.5717027290781","0"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","PE 501 UNILOY","0.048","0","0.196","0.0128","408.333333333333","26.6666666666667"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","PE 502 UNILOY","16.1482","0","7.6418","0","47.3229214401605","0"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","PE 503 BESLIK","0","0","0","0","0","0"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","PE 505 İLAÇ","9.944","0","7.0408","0","70.804505229284","0"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","PE 505 İLAÇ BOŞ","0","0","0","0","0","0"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","PE 506 İLAÇ","0","0.0232","0","0","0","0"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","PET 101 SP25","13.9852105263158","0","6.88447368421052","0","49.2268147930709","0"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","PET 102 SP80","4.42115094339623","0","3.14987735849057","0.003396226415094","71.2456416625057","0.076817698797803"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","PET 103 SP80","12.3001578947368","0","6.77357894736842","0.003157894736842","55.0690406199321","0.025673611378545"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","PET 104 SP80","6.27413679245283","0","4.12751886792453","0","65.7862428643495","0"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","PET 141","12.4671940298507","0.000671641791045","7.31750746268657","0.057761194029851","58.6941010556661","0.463305487117234"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","PET 162 YENİ","8.87490298507463","5.17782462686567","6.13436194029851","0.000615671641791","69.1203267305003","0.006937221092179"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","PET 163 YENİ","0","0.000223140495868","0","0","0","0"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","PET 164","14.3922835820896","0","0.02955223880597","6.91397014925373","0.205333911310269","48.0394241109716"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","PET 165","5.37325806451613","0","1.91841935483871","0.00508064516129","35.7030935757125","0.094554274153364"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","PET 181 YENİ","0.002801886792453","0","0.006622641509434","0","236.363636363636","0"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","PET 182 YENİ","14.1362105263158","0","6.88278947368421","0","48.689070248857","0"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","PET ŞİŞİRME 401","0","3.68767741935484","0.000665322580645","0","0","0"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","PET ŞİŞİRME 402 YENİ","2.74174626865672","2.03894402985075","0.001231343283582","0.370171641791045","0.044910913079691","13.5013092211631"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","PET ŞİŞİRME 404","0","0","0","0","0","0"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","PET ŞİŞİRME 405 YENİ","0.070149253731343","0","0.079820895522388","0","113.787234042553","0"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","Plener2 YENİ","7.41461290322581","14.7930483870968","4.54720967741935","0","61.3276746442291","0"
"2026-06-16","2026-06-16 07:00:00","2026-06-16 08:00:00","8","1","Pompalar Termokar Plener","10.2252553191489","0","6.37551063829787","0","62.3506253810444","0"
"2026-06-16","2026-06-16 08:00:00","2026-06-16 09:00:00","8","1","1 Kule Pompa","4.03012482269504","7.95848226950355","15.1678765957447","0.000936170212766","376.362451860773","0.023229310603336"
"2026-06-16","2026-06-16 08:00:00","2026-06-16 09:00:00","8","1","2 Çiller Pompa","59.0471943262411","0","24.4608014184397","0.000255319148936","41.4258487597083","0.000432398443058"
"2026-06-16","2026-06-16 08:00:00","2026-06-16 09:00:00","8","1","ANA GİRİŞ","353.897258156028","0.003994326241135","7.1596","2.93433191489362","2.02307303461601","0.829147965198394"
"2026-06-16","2026-06-16 08:00:00","2026-06-16 09:00:00","8","1","Çiller Plener","0","66.9687517730496","0","0","0","0"
"2026-06-16","2026-06-16 08:00:00","2026-06-16 09:00:00","8","1","Çiller Termokar 1 TERMOKONVEKTÖR","17.6078794326241","20.0423858156028","0","20.5802695035461","0","116.881022398499"
"2026-06-16","2026-06-16 08:00:00","2026-06-16 09:00:00","8","1","Çiller Termokar 2","17.5640014184397","35.9475886524823","9.13301985815603","0","51.9985146924872","0"
"2026-06-16","2026-06-16 08:00:00","2026-06-16 09:00:00","8","1","Çiller Termokar 3","0","0","0","0","0","0"
"2026-06-16","2026-06-16 08:00:00","2026-06-16 09:00:00","8","1","DPH70 171","0.023581108829569","0.000024640657084","0.000443531827515","0.000443531827515","1.88087774294671","1.88087774294671"
"2026-06-16","2026-06-16 08:00:00","2026-06-16 09:00:00","8","1","DPH70 172","9.52438706467662","0","2.17447860696517","0.335851741293532","22.8306408821805","3.52622944671281"
"2026-06-16","2026-06-16 08:00:00","2026-06-16 09:00:00","8","1","DPH70 173","13.0729263157895","0.001","2.61971929824561","0.336870175438596","20.0392722712857","2.5768536232911"
"2026-06-16","2026-06-16 08:00:00","2026-06-16 09:00:00","8","1","DPH70 174","15.9888175438597","0.001","4.04725614035088","0.037578947368421","25.3130422512401","0.235032686221708"
"2026-06-16","2026-06-16 08:00:00","2026-06-16 09:00:00","8","1","DPH70 175","18.4608425531915","0","4.5244170212766","0.034777304964539","24.5081827020643","0.188384169705877"
"2026-06-16","2026-06-16 08:00:00","2026-06-16 09:00:00","8","1","DPH70 176 YENİ","0","18.5121473684211","0","0","0","0"
"2026-06-16","2026-06-16 08:00:00","2026-06-16 09:00:00","8","1","DPH70 177 YENİ","1.33516140350877","6.00968070175439","2.60185964912281","0","194.872293513367","0"
"2026-06-16","2026-06-16 08:00:00","2026-06-16 09:00:00","8","1","DPH70 178 YENİ","8.71179358974359","0","1.26742692307692","0.574947435897436","14.548403954027","6.59964483748011"
"2026-06-16","2026-06-16 08:00:00","2026-06-16 09:00:00","8","1","DPH70 179 YENİ","6.48360256410256","6.02056538461538","1.93980512820513","0.102070512820513","29.9186310238254","1.57428700805385"
"2026-06-16","2026-06-16 08:00:00","2026-06-16 09:00:00","8","1","DPH70 271 YENİ","10.1332282051282","0.001001282051282","0","16.0763935897436","0","158.650266867647"
"2026-06-16","2026-06-16 08:00:00","2026-06-16 09:00:00","8","1","ENJEKSİYON 206","1.41257462686567","0.000328358208955","0","2.03775671641791","0","144.258340597512"
"2026-06-16","2026-06-16 08:00:00","2026-06-16 09:00:00","8","1","ENJEKSİYON 207","3.92118059701493","0","0","3.10531641791045","0","79.1934046668095"
"2026-06-16","2026-06-16 08:00:00","2026-06-16 09:00:00","8","1","ENJEKSİYON 208","0","0","0","0","0","0"
"2026-06-16","2026-06-16 08:00:00","2026-06-16 09:00:00","8","1","ENJEKSİYON 209","0","0","0","0","0","0"
"2026-06-16","2026-06-16 08:00:00","2026-06-16 09:00:00","8","1","ENJEKSİYON 210 YENİ","0","6.95766666666667","0","0","0","0"
"2026-06-16","2026-06-16 08:00:00","2026-06-16 09:00:00","8","1","ENJEKSİYON 212","4.149","0","0","6.84373333333333","0","164.948983690849"
