"Date","HourStart","DeviceId","DeviceName","RegionId","RegionName","ReportName","ImWhRaw","ImportWh","ImportKWh"
"2026-06-16","2026-06-16 00:00:00","1","PET 101 SP25","1","Şimşek Plastik","PET 101 SP25","32251","32251","32.251"
"2026-06-16","2026-06-16 01:00:00","1","PET 101 SP25","1","Şimşek Plastik","PET 101 SP25","33433","33433","33.433"
"2026-06-16","2026-06-16 02:00:00","1","PET 101 SP25","1","Şimşek Plastik","PET 101 SP25","33078","33078","33.078"
"2026-06-16","2026-06-16 03:00:00","1","PET 101 SP25","1","Şimşek Plastik","PET 101 SP25","33141","33141","33.141"
"2026-06-16","2026-06-16 04:00:00","1","PET 101 SP25","1","Şimşek Plastik","PET 101 SP25","31793","31793","31.793"
"2026-06-16","2026-06-16 05:00:00","1","PET 101 SP25","1","Şimşek Plastik","PET 101 SP25","32667","32667","32.667"
"2026-06-16","2026-06-16 06:00:00","1","PET 101 SP25","1","Şimşek Plastik","PET 101 SP25","32119","32119","32.119"
"2026-06-16","2026-06-16 07:00:00","1","PET 101 SP25","1","Şimşek Plastik","PET 101 SP25","13985.2105263158","139852105263158","139852105263.158"
"2026-06-16","2026-06-16 08:00:00","1","PET 101 SP25","1","Şimşek Plastik","PET 101 SP25","14959.2561403509","149592561403509","149592561403.509"
"2026-06-16","2026-06-16 09:00:00","1","PET 101 SP25","1","Şimşek Plastik","PET 101 SP25","22988.8","229888","229.888"
"2026-06-16","2026-06-16 10:00:00","1","PET 101 SP25","1","Şimşek Plastik","PET 101 SP25","23258.6666666667","232586666666667","232586666666.667"
"2026-06-16","2026-06-16 11:00:00","1","PET 101 SP25","1","Şimşek Plastik","PET 101 SP25","33305.8","333058","333.058"
"2026-06-16","2026-06-16 12:00:00","1","PET 101 SP25","1","Şimşek Plastik","PET 101 SP25","33689.8666666667","336898666666667","336898666666.667"
"2026-06-16","2026-06-16 13:00:00","1","PET 101 SP25","1","Şimşek Plastik","PET 101 SP25","32744.8666666667","327448666666667","327448666666.667"
"2026-06-16","2026-06-16 14:00:00","1","PET 101 SP25","1","Şimşek Plastik","PET 101 SP25","33119.5333333333","331195333333333","331195333333.333"
"2026-06-16","2026-06-16 15:00:00","1","PET 101 SP25","1","Şimşek Plastik","PET 101 SP25","32434","32434","32.434"
"2026-06-16","2026-06-16 16:00:00","1","PET 101 SP25","1","Şimşek Plastik","PET 101 SP25","32425","32425","32.425"
"2026-06-16","2026-06-16 17:00:00","1","PET 101 SP25","1","Şimşek Plastik","PET 101 SP25","29268","29268","29.268"
"2026-06-16","2026-06-16 18:00:00","1","PET 101 SP25","1","Şimşek Plastik","PET 101 SP25","31032.25","3103225","3103.225"
"2026-06-16","2026-06-16 19:00:00","1","PET 101 SP25","1","Şimşek Plastik","PET 101 SP25","29919.25","2991925","2991.925"
"2026-06-16","2026-06-16 20:00:00","1","PET 101 SP25","1","Şimşek Plastik","PET 101 SP25","30653.5","306535","306.535"
"2026-06-16","2026-06-16 21:00:00","1","PET 101 SP25","1","Şimşek Plastik","PET 101 SP25","33408","33408","33.408"
"2026-06-16","2026-06-16 22:00:00","1","PET 101 SP25","1","Şimşek Plastik","PET 101 SP25","33447","33447","33.447"
"2026-06-16","2026-06-16 23:00:00","1","PET 101 SP25","1","Şimşek Plastik","PET 101 SP25","32376","32376","32.376"
"2026-06-16","2026-06-16 00:00:00","2","PET 102 SP80","1","Şimşek Plastik","PET 102 SP80","433","433","0.433"
"2026-06-16","2026-06-16 01:00:00","2","PET 102 SP80","1","Şimşek Plastik","PET 102 SP80","425","425","0.425"
"2026-06-16","2026-06-16 02:00:00","2","PET 102 SP80","1","Şimşek Plastik","PET 102 SP80","421","421","0.421"
"2026-06-16","2026-06-16 03:00:00","2","PET 102 SP80","1","Şimşek Plastik","PET 102 SP80","419","419","0.419"
"2026-06-16","2026-06-16 04:00:00","2","PET 102 SP80","1","Şimşek Plastik","PET 102 SP80","419","419","0.419"
"2026-06-16","2026-06-16 05:00:00","2","PET 102 SP80","1","Şimşek Plastik","PET 102 SP80","402","402","0.402"
"2026-06-16","2026-06-16 06:00:00","2","PET 102 SP80","1","Şimşek Plastik","PET 102 SP80","14033","14033","14.033"
"2026-06-16","2026-06-16 07:00:00","2","PET 102 SP80","1","Şimşek Plastik","PET 102 SP80","4421.15094339623","442115094339623","442115094339.623"
"2026-06-16","2026-06-16 08:00:00","2","PET 102 SP80","1","Şimşek Plastik","PET 102 SP80","898.867924528302","898867924528302","898867924528.302"
"2026-06-16","2026-06-16 09:00:00","2","PET 102 SP80","1","Şimşek Plastik","PET 102 SP80","898.867924528302","898867924528302","898867924528.302"
"2026-06-16","2026-06-16 10:00:00","2","PET 102 SP80","1","Şimşek Plastik","PET 102 SP80","2436.57987421384","243657987421384","243657987421.384"
"2026-06-16","2026-06-16 11:00:00","2","PET 102 SP80","1","Şimşek Plastik","PET 102 SP80","16960.5333333333","169605333333333","169605333333.333"
"2026-06-16","2026-06-16 12:00:00","2","PET 102 SP80","1","Şimşek Plastik","PET 102 SP80","13838.2","138382","138.382"
"2026-06-16","2026-06-16 13:00:00","2","PET 102 SP80","1","Şimşek Plastik","PET 102 SP80","13434.3333333333","134343333333333","134343333333.333"
"2026-06-16","2026-06-16 14:00:00","2","PET 102 SP80","1","Şimşek Plastik","PET 102 SP80","13611.4666666667","136114666666667","136114666666.667"
"2026-06-16","2026-06-16 15:00:00","2","PET 102 SP80","1","Şimşek Plastik","PET 102 SP80","13345","13345","13.345"
"2026-06-16","2026-06-16 16:00:00","2","PET 102 SP80","1","Şimşek Plastik","PET 102 SP80","13421","13421","13.421"
"2026-06-16","2026-06-16 17:00:00","2","PET 102 SP80","1","Şimşek Plastik","PET 102 SP80","13063.75","1306375","1306.375"
"2026-06-16","2026-06-16 18:00:00","2","PET 102 SP80","1","Şimşek Plastik","PET 102 SP80","13454.25","1345425","1345.425"
"2026-06-16","2026-06-16 19:00:00","2","PET 102 SP80","1","Şimşek Plastik","PET 102 SP80","13597","13597","13.597"
"2026-06-16","2026-06-16 20:00:00","2","PET 102 SP80","1","Şimşek Plastik","PET 102 SP80","8564","8564","8.564"
"2026-06-16","2026-06-16 21:00:00","2","PET 102 SP80","1","Şimşek Plastik","PET 102 SP80","418","418","0.418"
"2026-06-16","2026-06-16 22:00:00","2","PET 102 SP80","1","Şimşek Plastik","PET 102 SP80","416","416","0.416"
"2026-06-16","2026-06-16 23:00:00","2","PET 102 SP80","1","Şimşek Plastik","PET 102 SP80","407","407","0.407"
"2026-06-16","2026-06-16 00:00:00","3","PET 103 SP80","1","Şimşek Plastik","PET 103 SP80","29668","29668","29.668"
"2026-06-16","2026-06-16 01:00:00","3","PET 103 SP80","1","Şimşek Plastik","PET 103 SP80","27823","27823","27.823"
"2026-06-16","2026-06-16 02:00:00","3","PET 103 SP80","1","Şimşek Plastik","PET 103 SP80","25259","25259","25.259"
"2026-06-16","2026-06-16 03:00:00","3","PET 103 SP80","1","Şimşek Plastik","PET 103 SP80","29615","29615","29.615"
"2026-06-16","2026-06-16 04:00:00","3","PET 103 SP80","1","Şimşek Plastik","PET 103 SP80","28496","28496","28.496"
"2026-06-16","2026-06-16 05:00:00","3","PET 103 SP80","1","Şimşek Plastik","PET 103 SP80","29143","29143","29.143"
"2026-06-16","2026-06-16 06:00:00","3","PET 103 SP80","1","Şimşek Plastik","PET 103 SP80","28714","28714","28.714"
"2026-06-16","2026-06-16 07:00:00","3","PET 103 SP80","1","Şimşek Plastik","PET 103 SP80","12300.1578947368","123001578947368","123001578947.368"
"2026-06-16","2026-06-16 08:00:00","3","PET 103 SP80","1","Şimşek Plastik","PET 103 SP80","16489.3754385965","164893754385965","164893754385.965"
"2026-06-16","2026-06-16 09:00:00","3","PET 103 SP80","1","Şimşek Plastik","PET 103 SP80","20018.4666666667","200184666666667","200184666666.667"
"2026-06-16","2026-06-16 10:00:00","3","PET 103 SP80","1","Şimşek Plastik","PET 103 SP80","22622.8","226228","226.228"
"2026-06-16","2026-06-16 11:00:00","3","PET 103 SP80","1","Şimşek Plastik","PET 103 SP80","30796.8","307968","307.968"
"2026-06-16","2026-06-16 12:00:00","3","PET 103 SP80","1","Şimşek Plastik","PET 103 SP80","31429","31429","31.429"
"2026-06-16","2026-06-16 13:00:00","3","PET 103 SP80","1","Şimşek Plastik","PET 103 SP80","30579.1333333333","305791333333333","305791333333.333"
"2026-06-16","2026-06-16 14:00:00","3","PET 103 SP80","1","Şimşek Plastik","PET 103 SP80","30706.2666666667","307062666666667","307062666666.667"
"2026-06-16","2026-06-16 15:00:00","3","PET 103 SP80","1","Şimşek Plastik","PET 103 SP80","30016","30016","30.016"
"2026-06-16","2026-06-16 16:00:00","3","PET 103 SP80","1","Şimşek Plastik","PET 103 SP80","30167","30167","30.167"
"2026-06-16","2026-06-16 17:00:00","3","PET 103 SP80","1","Şimşek Plastik","PET 103 SP80","29855","29855","29.855"
"2026-06-16","2026-06-16 18:00:00","3","PET 103 SP80","1","Şimşek Plastik","PET 103 SP80","29880.25","2988025","2988.025"
"2026-06-16","2026-06-16 19:00:00","3","PET 103 SP80","1","Şimşek Plastik","PET 103 SP80","30628","30628","30.628"
"2026-06-16","2026-06-16 20:00:00","3","PET 103 SP80","1","Şimşek Plastik","PET 103 SP80","28756.75","2875675","2875.675"
"2026-06-16","2026-06-16 21:00:00","3","PET 103 SP80","1","Şimşek Plastik","PET 103 SP80","30035","30035","30.035"
"2026-06-16","2026-06-16 22:00:00","3","PET 103 SP80","1","Şimşek Plastik","PET 103 SP80","30984","30984","30.984"
"2026-06-16","2026-06-16 23:00:00","3","PET 103 SP80","1","Şimşek Plastik","PET 103 SP80","30005","30005","30.005"
"2026-06-16","2026-06-16 00:00:00","4","PET 104 SP80","1","Şimşek Plastik","PET 104 SP80","210.603550295858","210603550295858","210603550295.858"
"2026-06-16","2026-06-16 01:00:00","4","PET 104 SP80","1","Şimşek Plastik","PET 104 SP80","210.603550295858","210603550295858","210603550295.858"
"2026-06-16","2026-06-16 02:00:00","4","PET 104 SP80","1","Şimşek Plastik","PET 104 SP80","210.603550295858","210603550295858","210603550295.858"
"2026-06-16","2026-06-16 03:00:00","4","PET 104 SP80","1","Şimşek Plastik","PET 104 SP80","210.603550295858","210603550295858","210603550295.858"
"2026-06-16","2026-06-16 04:00:00","4","PET 104 SP80","1","Şimşek Plastik","PET 104 SP80","210.603550295858","210603550295858","210603550295.858"
"2026-06-16","2026-06-16 05:00:00","4","PET 104 SP80","1","Şimşek Plastik","PET 104 SP80","210.603550295858","210603550295858","210603550295.858"
"2026-06-16","2026-06-16 06:00:00","4","PET 104 SP80","1","Şimşek Plastik","PET 104 SP80","17163.201183432","17163201183432","17163201183.432"
"2026-06-16","2026-06-16 07:00:00","4","PET 104 SP80","1","Şimşek Plastik","PET 104 SP80","6274.13679245283","627413679245283","627413679245.283"
"2026-06-16","2026-06-16 08:00:00","4","PET 104 SP80","1","Şimşek Plastik","PET 104 SP80","1410.84905660377","141084905660377","141084905660.377"
"2026-06-16","2026-06-16 09:00:00","4","PET 104 SP80","1","Şimşek Plastik","PET 104 SP80","1410.84905660377","141084905660377","141084905660.377"
"2026-06-16","2026-06-16 10:00:00","4","PET 104 SP80","1","Şimşek Plastik","PET 104 SP80","3215.49842767296","321549842767296","321549842767.296"
"2026-06-16","2026-06-16 11:00:00","4","PET 104 SP80","1","Şimşek Plastik","PET 104 SP80","21835.7333333333","218357333333333","218357333333.333"
"2026-06-16","2026-06-16 12:00:00","4","PET 104 SP80","1","Şimşek Plastik","PET 104 SP80","20569.1333333333","205691333333333","205691333333.333"
"2026-06-16","2026-06-16 13:00:00","4","PET 104 SP80","1","Şimşek Plastik","PET 104 SP80","16796.2","167962","167.962"
"2026-06-16","2026-06-16 14:00:00","4","PET 104 SP80","1","Şimşek Plastik","PET 104 SP80","20421.6","204216","204.216"
"2026-06-16","2026-06-16 15:00:00","4","PET 104 SP80","1","Şimşek Plastik","PET 104 SP80","16610","16610","16.61"
"2026-06-16","2026-06-16 16:00:00","4","PET 104 SP80","1","Şimşek Plastik","PET 104 SP80","24563","24563","24.563"
"2026-06-16","2026-06-16 17:00:00","4","PET 104 SP80","1","Şimşek Plastik","PET 104 SP80","13128.5","131285","131.285"
"2026-06-16","2026-06-16 18:00:00","4","PET 104 SP80","1","Şimşek Plastik","PET 104 SP80","20772","20772","20.772"
"2026-06-16","2026-06-16 19:00:00","4","PET 104 SP80","1","Şimşek Plastik","PET 104 SP80","21770.5","217705","217.705"
"2026-06-16","2026-06-16 20:00:00","4","PET 104 SP80","1","Şimşek Plastik","PET 104 SP80","23186","23186","23.186"
"2026-06-16","2026-06-16 21:00:00","4","PET 104 SP80","1","Şimşek Plastik","PET 104 SP80","21700","21700","21.7"
"2026-06-16","2026-06-16 22:00:00","4","PET 104 SP80","1","Şimşek Plastik","PET 104 SP80","5462","5462","5.462"
"2026-06-16","2026-06-16 23:00:00","4","PET 104 SP80","1","Şimşek Plastik","PET 104 SP80","1672","1672","1.672"
"2026-06-16","2026-06-16 00:00:00","5","DPH70 171","1","Şimşek Plastik","DPH70 171","23.5811088295688","235811088295688","235811088295.688"
"2026-06-16","2026-06-16 01:00:00","5","DPH70 171","1","Şimşek Plastik","DPH70 171","23.5811088295688","235811088295688","235811088295.688"
"2026-06-16","2026-06-16 02:00:00","5","DPH70 171","1","Şimşek Plastik","DPH70 171","23.5811088295688","235811088295688","235811088295.688"
"2026-06-16","2026-06-16 03:00:00","5","DPH70 171","1","Şimşek Plastik","DPH70 171","23.5811088295688","235811088295688","235811088295.688"
"2026-06-16","2026-06-16 04:00:00","5","DPH70 171","1","Şimşek Plastik","DPH70 171","23.5811088295688","235811088295688","235811088295.688"
"2026-06-16","2026-06-16 05:00:00","5","DPH70 171","1","Şimşek Plastik","DPH70 171","23.5811088295688","235811088295688","235811088295.688"
"2026-06-16","2026-06-16 06:00:00","5","DPH70 171","1","Şimşek Plastik","DPH70 171","23.5811088295688","235811088295688","235811088295.688"
"2026-06-16","2026-06-16 07:00:00","5","DPH70 171","1","Şimşek Plastik","DPH70 171","23.5811088295688","235811088295688","235811088295.688"
"2026-06-16","2026-06-16 08:00:00","5","DPH70 171","1","Şimşek Plastik","DPH70 171","23.5811088295688","235811088295688","235811088295.688"
"2026-06-16","2026-06-16 09:00:00","5","DPH70 171","1","Şimşek Plastik","DPH70 171","23.5811088295688","235811088295688","235811088295.688"
"2026-06-16","2026-06-16 10:00:00","5","DPH70 171","1","Şimşek Plastik","DPH70 171","23.5811088295688","235811088295688","235811088295.688"
"2026-06-16","2026-06-16 11:00:00","5","DPH70 171","1","Şimşek Plastik","DPH70 171","23.5811088295688","235811088295688","235811088295.688"
"2026-06-16","2026-06-16 12:00:00","5","DPH70 171","1","Şimşek Plastik","DPH70 171","23.5811088295688","235811088295688","235811088295.688"
"2026-06-16","2026-06-16 13:00:00","5","DPH70 171","1","Şimşek Plastik","DPH70 171","23.5811088295688","235811088295688","235811088295.688"
"2026-06-16","2026-06-16 14:00:00","5","DPH70 171","1","Şimşek Plastik","DPH70 171","23.5811088295688","235811088295688","235811088295.688"
"2026-06-16","2026-06-16 15:00:00","5","DPH70 171","1","Şimşek Plastik","DPH70 171","23.5811088295688","235811088295688","235811088295.688"
"2026-06-16","2026-06-16 16:00:00","5","DPH70 171","1","Şimşek Plastik","DPH70 171","23.5811088295688","235811088295688","235811088295.688"
"2026-06-16","2026-06-16 17:00:00","5","DPH70 171","1","Şimşek Plastik","DPH70 171","23.5811088295688","235811088295688","235811088295.688"
"2026-06-16","2026-06-16 18:00:00","5","DPH70 171","1","Şimşek Plastik","DPH70 171","23.5811088295688","235811088295688","235811088295.688"
"2026-06-16","2026-06-16 19:00:00","5","DPH70 171","1","Şimşek Plastik","DPH70 171","23.5811088295688","235811088295688","235811088295.688"
"2026-06-16","2026-06-16 20:00:00","5","DPH70 171","1","Şimşek Plastik","DPH70 171","23.5811088295688","235811088295688","235811088295.688"
"2026-06-16","2026-06-16 21:00:00","5","DPH70 171","1","Şimşek Plastik","DPH70 171","23.5811088295688","235811088295688","235811088295.688"
"2026-06-16","2026-06-16 22:00:00","5","DPH70 171","1","Şimşek Plastik","DPH70 171","23.5811088295688","235811088295688","235811088295.688"
"2026-06-16","2026-06-16 23:00:00","5","DPH70 171","1","Şimşek Plastik","DPH70 171","23.5811088295688","235811088295688","235811088295.688"
"2026-06-16","2026-06-16 00:00:00","6","DPH70 172","1","Şimşek Plastik","DPH70 172","18679","18679","18.679"
"2026-06-16","2026-06-16 01:00:00","6","DPH70 172","1","Şimşek Plastik","DPH70 172","19063","19063","19.063"
"2026-06-16","2026-06-16 02:00:00","6","DPH70 172","1","Şimşek Plastik","DPH70 172","19104","19104","19.104"
"2026-06-16","2026-06-16 03:00:00","6","DPH70 172","1","Şimşek Plastik","DPH70 172","18541","18541","18.541"
"2026-06-16","2026-06-16 04:00:00","6","DPH70 172","1","Şimşek Plastik","DPH70 172","19585","19585","19.585"
"2026-06-16","2026-06-16 05:00:00","6","DPH70 172","1","Şimşek Plastik","DPH70 172","18180","18180","18.18"
"2026-06-16","2026-06-16 06:00:00","6","DPH70 172","1","Şimşek Plastik","DPH70 172","14951","14951","14.951"
"2026-06-16","2026-06-16 07:00:00","6","DPH70 172","1","Şimşek Plastik","DPH70 172","7800.74626865672","780074626865672","780074626865.672"
"2026-06-16","2026-06-16 08:00:00","6","DPH70 172","1","Şimşek Plastik","DPH70 172","9524.38706467662","952438706467662","952438706467.662"
"2026-06-16","2026-06-16 09:00:00","6","DPH70 172","1","Şimşek Plastik","DPH70 172","10904","10904","10.904"
"2026-06-16","2026-06-16 10:00:00","6","DPH70 172","1","Şimşek Plastik","DPH70 172","12348","12348","12.348"
"2026-06-16","2026-06-16 11:00:00","6","DPH70 172","1","Şimşek Plastik","DPH70 172","16744.6","167446","167.446"
"2026-06-16","2026-06-16 12:00:00","6","DPH70 172","1","Şimşek Plastik","DPH70 172","9775.86666666667","977586666666667","977586666666.667"
"2026-06-16","2026-06-16 13:00:00","6","DPH70 172","1","Şimşek Plastik","DPH70 172","9839.86666666667","983986666666667","983986666666.667"
"2026-06-16","2026-06-16 14:00:00","6","DPH70 172","1","Şimşek Plastik","DPH70 172","9568.53333333333","956853333333333","956853333333.333"
"2026-06-16","2026-06-16 15:00:00","6","DPH70 172","1","Şimşek Plastik","DPH70 172","10025","10025","10.025"
"2026-06-16","2026-06-16 16:00:00","6","DPH70 172","1","Şimşek Plastik","DPH70 172","10767","10767","10.767"
"2026-06-16","2026-06-16 17:00:00","6","DPH70 172","1","Şimşek Plastik","DPH70 172","16875.75","1687575","1687.575"
"2026-06-16","2026-06-16 18:00:00","6","DPH70 172","1","Şimşek Plastik","DPH70 172","14667.05","1466705","1466.705"
"2026-06-16","2026-06-16 19:00:00","6","DPH70 172","1","Şimşek Plastik","DPH70 172","12348.45","1234845","1234.845"
"2026-06-16","2026-06-16 20:00:00","6","DPH70 172","1","Şimşek Plastik","DPH70 172","10359.75","1035975","1035.975"
"2026-06-16","2026-06-16 21:00:00","6","DPH70 172","1","Şimşek Plastik","DPH70 172","6871","6871","6.871"
"2026-06-16","2026-06-16 22:00:00","6","DPH70 172","1","Şimşek Plastik","DPH70 172","5192","5192","5.192"
"2026-06-16","2026-06-16 23:00:00","6","DPH70 172","1","Şimşek Plastik","DPH70 172","5233","5233","5.233"
"2026-06-16","2026-06-16 00:00:00","7","DPH70 173","1","Şimşek Plastik","DPH70 173","24489.5","244895","244.895"
"2026-06-16","2026-06-16 01:00:00","7","DPH70 173","1","Şimşek Plastik","DPH70 173","24181.5","241815","241.815"
"2026-06-16","2026-06-16 02:00:00","7","DPH70 173","1","Şimşek Plastik","DPH70 173","23735","23735","23.735"
"2026-06-16","2026-06-16 03:00:00","7","DPH70 173","1","Şimşek Plastik","DPH70 173","23163","23163","23.163"
"2026-06-16","2026-06-16 04:00:00","7","DPH70 173","1","Şimşek Plastik","DPH70 173","23281","23281","23.281"
"2026-06-16","2026-06-16 05:00:00","7","DPH70 173","1","Şimşek Plastik","DPH70 173","23502","23502","23.502"
"2026-06-16","2026-06-16 06:00:00","7","DPH70 173","1","Şimşek Plastik","DPH70 173","23891","23891","23.891"
"2026-06-16","2026-06-16 07:00:00","7","DPH70 173","1","Şimşek Plastik","DPH70 173","10237.4736842105","102374736842105","102374736842.105"
"2026-06-16","2026-06-16 08:00:00","7","DPH70 173","1","Şimşek Plastik","DPH70 173","13072.9263157895","130729263157895","130729263157.895"
"2026-06-16","2026-06-16 09:00:00","7","DPH70 173","1","Şimşek Plastik","DPH70 173","22650.2666666667","226502666666667","226502666666.667"
"2026-06-16","2026-06-16 10:00:00","7","DPH70 173","1","Şimşek Plastik","DPH70 173","22634.4","226344","226.344"
"2026-06-16","2026-06-16 11:00:00","7","DPH70 173","1","Şimşek Plastik","DPH70 173","25830.4666666667","258304666666667","258304666666.667"
"2026-06-16","2026-06-16 12:00:00","7","DPH70 173","1","Şimşek Plastik","DPH70 173","25836.2666666667","258362666666667","258362666666.667"
"2026-06-16","2026-06-16 13:00:00","7","DPH70 173","1","Şimşek Plastik","DPH70 173","25019","25019","25.019"
"2026-06-16","2026-06-16 14:00:00","7","DPH70 173","1","Şimşek Plastik","DPH70 173","24422.2","244222","244.222"
"2026-06-16","2026-06-16 15:00:00","7","DPH70 173","1","Şimşek Plastik","DPH70 173","24552","24552","24.552"
"2026-06-16","2026-06-16 16:00:00","7","DPH70 173","1","Şimşek Plastik","DPH70 173","24340","24340","24.34"
"2026-06-16","2026-06-16 17:00:00","7","DPH70 173","1","Şimşek Plastik","DPH70 173","25027","25027","25.027"
"2026-06-16","2026-06-16 18:00:00","7","DPH70 173","1","Şimşek Plastik","DPH70 173","23423","23423","23.423"
"2026-06-16","2026-06-16 19:00:00","7","DPH70 173","1","Şimşek Plastik","DPH70 173","23418","23418","23.418"
"2026-06-16","2026-06-16 20:00:00","7","DPH70 173","1","Şimşek Plastik","DPH70 173","25041","25041","25.041"
"2026-06-16","2026-06-16 21:00:00","7","DPH70 173","1","Şimşek Plastik","DPH70 173","24988","24988","24.988"
"2026-06-16","2026-06-16 22:00:00","7","DPH70 173","1","Şimşek Plastik","DPH70 173","24156","24156","24.156"
"2026-06-16","2026-06-16 23:00:00","7","DPH70 173","1","Şimşek Plastik","DPH70 173","25052","25052","25.052"
"2026-06-16","2026-06-16 00:00:00","8","DPH70 174","1","Şimşek Plastik","DPH70 174","27195","27195","27.195"
"2026-06-16","2026-06-16 01:00:00","8","DPH70 174","1","Şimşek Plastik","DPH70 174","27082","27082","27.082"
"2026-06-16","2026-06-16 02:00:00","8","DPH70 174","1","Şimşek Plastik","DPH70 174","25588","25588","25.588"
"2026-06-16","2026-06-16 03:00:00","8","DPH70 174","1","Şimşek Plastik","DPH70 174","25685","25685","25.685"
"2026-06-16","2026-06-16 04:00:00","8","DPH70 174","1","Şimşek Plastik","DPH70 174","26322","26322","26.322"
"2026-06-16","2026-06-16 05:00:00","8","DPH70 174","1","Şimşek Plastik","DPH70 174","25497","25497","25.497"
"2026-06-16","2026-06-16 06:00:00","8","DPH70 174","1","Şimşek Plastik","DPH70 174","26433","26433","26.433"
"2026-06-16","2026-06-16 07:00:00","8","DPH70 174","1","Şimşek Plastik","DPH70 174","11430.3157894737","114303157894737","114303157894.737"
"2026-06-16","2026-06-16 08:00:00","8","DPH70 174","1","Şimşek Plastik","DPH70 174","15988.8175438597","159888175438597","159888175438.597"
"2026-06-16","2026-06-16 09:00:00","8","DPH70 174","1","Şimşek Plastik","DPH70 174","26029.9333333333","260299333333333","260299333333.333"
"2026-06-16","2026-06-16 10:00:00","8","DPH70 174","1","Şimşek Plastik","DPH70 174","26097.6","260976","260.976"
"2026-06-16","2026-06-16 11:00:00","8","DPH70 174","1","Şimşek Plastik","DPH70 174","28304.6666666667","283046666666667","283046666666.667"
"2026-06-16","2026-06-16 12:00:00","8","DPH70 174","1","Şimşek Plastik","DPH70 174","28523.8666666667","285238666666667","285238666666.667"
"2026-06-16","2026-06-16 13:00:00","8","DPH70 174","1","Şimşek Plastik","DPH70 174","26678","26678","26.678"
"2026-06-16","2026-06-16 14:00:00","8","DPH70 174","1","Şimşek Plastik","DPH70 174","25546.8","255468","255.468"
"2026-06-16","2026-06-16 15:00:00","8","DPH70 174","1","Şimşek Plastik","DPH70 174","23933","23933","23.933"
"2026-06-16","2026-06-16 16:00:00","8","DPH70 174","1","Şimşek Plastik","DPH70 174","25396","25396","25.396"
"2026-06-16","2026-06-16 17:00:00","8","DPH70 174","1","Şimşek Plastik","DPH70 174","25359","25359","25.359"
"2026-06-16","2026-06-16 18:00:00","8","DPH70 174","1","Şimşek Plastik","DPH70 174","24929.25","2492925","2492.925"
"2026-06-16","2026-06-16 19:00:00","8","DPH70 174","1","Şimşek Plastik","DPH70 174","24038.75","2403875","2403.875"
"2026-06-16","2026-06-16 20:00:00","8","DPH70 174","1","Şimşek Plastik","DPH70 174","26718","26718","26.718"
"2026-06-16","2026-06-16 21:00:00","8","DPH70 174","1","Şimşek Plastik","DPH70 174","25572","25572","25.572"
"2026-06-16","2026-06-16 22:00:00","8","DPH70 174","1","Şimşek Plastik","DPH70 174","24803","24803","24.803"
"2026-06-16","2026-06-16 23:00:00","8","DPH70 174","1","Şimşek Plastik","DPH70 174","26745","26745","26.745"
"2026-06-16","2026-06-16 00:00:00","9","DPH70 175","1","Şimşek Plastik","DPH70 175","25801","25801","25.801"
"2026-06-16","2026-06-16 01:00:00","9","DPH70 175","1","Şimşek Plastik","DPH70 175","26821","26821","26.821"
"2026-06-16","2026-06-16 02:00:00","9","DPH70 175","1","Şimşek Plastik","DPH70 175","27328","27328","27.328"
"2026-06-16","2026-06-16 03:00:00","9","DPH70 175","1","Şimşek Plastik","DPH70 175","27025","27025","27.025"
"2026-06-16","2026-06-16 04:00:00","9","DPH70 175","1","Şimşek Plastik","DPH70 175","27704","27704","27.704"
"2026-06-16","2026-06-16 05:00:00","9","DPH70 175","1","Şimşek Plastik","DPH70 175","27405","27405","27.405"
"2026-06-16","2026-06-16 06:00:00","9","DPH70 175","1","Şimşek Plastik","DPH70 175","26872","26872","26.872"
"2026-06-16","2026-06-16 07:00:00","9","DPH70 175","1","Şimşek Plastik","DPH70 175","16649.9574468085","166499574468085","166499574468.085"
"2026-06-16","2026-06-16 08:00:00","9","DPH70 175","1","Şimşek Plastik","DPH70 175","18460.8425531915","184608425531915","184608425531.915"
"2026-06-16","2026-06-16 09:00:00","9","DPH70 175","1","Şimşek Plastik","DPH70 175","26421.6","264216","264.216"
"2026-06-16","2026-06-16 10:00:00","9","DPH70 175","1","Şimşek Plastik","DPH70 175","24170.8666666667","241708666666667","241708666666.667"
"2026-06-16","2026-06-16 11:00:00","9","DPH70 175","1","Şimşek Plastik","DPH70 175","25781.5333333333","257815333333333","257815333333.333"
"2026-06-16","2026-06-16 12:00:00","9","DPH70 175","1","Şimşek Plastik","DPH70 175","25886.4","258864","258.864"
"2026-06-16","2026-06-16 13:00:00","9","DPH70 175","1","Şimşek Plastik","DPH70 175","24520.9333333333","245209333333333","245209333333.333"
"2026-06-16","2026-06-16 14:00:00","9","DPH70 175","1","Şimşek Plastik","DPH70 175","26123.8666666667","261238666666667","261238666666.667"
"2026-06-16","2026-06-16 15:00:00","9","DPH70 175","1","Şimşek Plastik","DPH70 175","26501","26501","26.501"
"2026-06-16","2026-06-16 16:00:00","9","DPH70 175","1","Şimşek Plastik","DPH70 175","26354","26354","26.354"
"2026-06-16","2026-06-16 17:00:00","9","DPH70 175","1","Şimşek Plastik","DPH70 175","26474","26474","26.474"
"2026-06-16","2026-06-16 18:00:00","9","DPH70 175","1","Şimşek Plastik","DPH70 175","24403.5","244035","244.035"
